-0.78,-0.3025,-1.02
-0.7,-0.5875,-1.06
-0.66,-0.54,-1.08
-0.7,-0.42,-1.08
-0.65,-0.6199999,-1.1
-0.7399999,-0.42,-1.1
-0.66,-0.38,-1.1
-0.9399999,-0.5,-1.1675
-0.7325,-0.46,-1.14
-0.66,-0.46,-1.165
-0.64,-0.5,-1.18
-0.66,-0.545,-1.22
-0.86,-0.54,-1.2225
-1.26,-0.46,-0.9825
-1.18,-0.42,-0.985
-1.06,-0.5,-1.0425
-0.98,-0.5,-1.045
-0.9499999,-0.54,-1.06
1.045,-0.78,-0.98
1.02,-0.7399999,-1.02
1.08,-0.66,-1.02
0.98,-0.66,-1.04
1.06,-0.7,-1.0675
0.98,-0.8699999,-1.26
0.8199999,-0.86,-0.985
0.9,-0.6675,-0.98
0.9399999,-0.6824999,-0.98
0.9,-0.66,-0.9875
0.78,-0.92,-1.02
0.8199999,-0.8824999,-1.02
0.86,-0.8,-1.02
0.9,-0.8,-1.02
0.9,-0.7225,-1.02
0.78,-0.66,-1.0525
0.72,-0.8199999,-1.06
0.8774999,-0.8199999,-1.06
0.8199999,-0.8,-1.06
0.705,-0.7399999,-1.06
0.8199999,-0.725,-1.06
0.9,-0.78,-1.0775
0.9399999,-0.7,-1.06
0.78,-0.86,-1.1175
0.9349999,-0.78,-1.1
0.9625,-0.7399999,-1.1
0.7399999,-0.78,-1.125
0.78,-0.78,-1.1175
0.8199999,-0.7399999,-1.13
0.78,-0.84,-1.14
0.85,-0.78,-1.14
0.7975,-0.7399999,-1.14
0.66,-0.735,-1.14
0.7549999,-0.8199999,-1.22
0.7,-0.8325,-1.22
0.7,-0.86,-1.255
0.78,-0.86,-1.2575
0.9,-0.86,-1.255
0.66,-0.8249999,-1.26
0.8199999,-0.85,-1.26
0.5,-0.7925,-0.98
0.6199999,-0.78,-0.98
0.38,-0.675,-0.98
0.46,-0.645,-0.98
0.58,-0.8249999,-1.02
0.5975,-0.7399999,-1.02
0.42,-0.7,-1.0275
0.58,-0.66,-1.03
0.42,-0.64,-1.06
0.6199999,-0.7,-1.08
0.6199999,-0.7975,-1.1
0.6199999,-0.7225,-1.18
0.33,-0.66,-0.98
0.26,-0.64,-1.02
-0.58,-0.7925,-0.98
-0.6199999,-0.765,-0.98
-0.54,-0.78,-0.98
-0.5975,-0.7,-0.98
-0.6075,-0.7399999,-1.02
-0.54,-0.6874999,-1.02
-0.46,-0.64,-1.02
-0.4925,-0.78,-1.14
-0.5825,-0.66,-1.14
-0.5,-0.64,-1.14
-0.54,-0.66,-1.1425
-0.54,-0.8199999,-1.26
-0.6325,-0.78,-0.98
-0.86,-0.8325,-1.02
-0.7225,-0.78,-1.02
-0.78,-0.8149999,-1.06
-0.78,-0.8024999,-1.1
-0.6975,-0.78,-1.1
-0.6725,-0.66,-1.1
-0.7399999,-0.66,-1.1175
-0.7,-0.86,-1.15
-0.66,-0.78,-1.14
-0.6824999,-0.7,-1.14
-0.6899999,-0.7399999,-1.18
-0.66,-0.7,-1.2125
-0.84,-0.9399999,-1.22
-0.7225,-0.9399999,-1.22
-0.86,-0.9,-1.22
-0.7,-0.86,-1.235
-0.78,-0.8199999,-1.2375
-0.7399999,-0.7399999,-1.2425
-0.78,-0.8525,-1.26
-0.7399999,-0.84,-1.26
1.22,-1.1,-0.9974999
1.18,-1.1525,-1.02
1.26,-1.14,-1.0425
1.18,-1.065,-1.02
1.22,-1.115,-1.06
0.7399999,1.03,-0.66
0.9399999,1.02,-0.7125
0.78,1.04,-0.7399999
-0.495,1.02,-0.66
-0.54,1.015,-0.66
-0.5,1.11,-0.66
-0.58,1.1525,-0.66
-0.54,1.06,-0.7175
-0.54,1.0075,-0.78
-0.58,1.02,-0.8149999
-0.58,0.98,-0.8199999
-0.58,1.02,-0.8224999
-0.5275,0.98,-0.86
-0.58,0.98,-0.9025
-0.8199999,1.1575,-0.66
-0.9399999,1.005,-0.7
-0.7399999,1.1175,-0.7
-0.8199999,1.0775,-0.7399999
-0.66,0.98,-0.795
-0.8199999,1.02,-0.7975
-0.66,1.06,-0.785
-0.78,1.1,-0.7925
-0.9,1.0775,-0.8199999
-0.78,0.98,-0.8774999
-0.9,1.075,-0.9399999
-0.98,1.06,-0.66
0.98,0.8199999,-0.8774999
0.7,0.9524999,-0.66
0.8199999,0.78,-0.7925
0.78,0.6874999,-0.86
0.9399999,0.66,-0.8899999
0.7399999,0.6675,-0.9
0.78,0.72,-0.9
0.7399999,0.66,-0.9075
0.8049999,0.66,-0.9399999
0.8199999,0.7,-0.9574999
0.58,0.86,-0.7499999
0.6199999,0.86,-0.7399999
0.57,0.9,-0.7399999
0.6199999,0.915,-0.78
0.54,0.8749999,-0.8199999
0.6199999,0.8774999,-0.8199999
0.58,0.71,-0.86
0.58,0.7,-0.8724999
0.4875,0.78,-0.86
0.6199999,0.765,-0.86
0.5225,0.8199999,-0.86
0.6,0.7399999,-0.9399999
-0.46,0.86,-0.6799999
-0.5,0.92,-0.66
-0.46,0.77,-0.7
-0.4975,0.86,-0.7
-0.42,0.855,-0.7
-0.46,0.8899999,-0.7
-0.4625,0.9399999,-0.7
-0.5,0.9,-0.72
-0.6199999,0.9399999,-0.71
-0.4575,0.78,-0.7399999
-0.5825,0.9399999,-0.7399999
-0.54,0.91,-0.7399999
-0.6199999,0.835,-0.78
-0.54,0.8275,-0.78
-0.445,0.9,-0.78
-0.54,0.9,-0.7875
-0.54,0.9399999,-0.8124999
-0.435,0.8199999,-0.8199999
-0.58,0.8425,-0.8199999
-0.6199999,0.8799999,-0.8199999
-0.5,0.8699999,-0.8199999
-0.6199999,0.86,-0.8425
-0.58,0.9175,-0.8199999
-0.5,0.9499999,-0.8199999
-0.605,0.7399999,-0.86
-0.54,0.8224999,-0.86
-0.6199999,0.86,-0.8749999
-0.535,0.9,-0.86
-0.6199999,0.915,-0.86
-0.54,0.905,-0.86
-0.46,0.66,-0.91
-0.34,0.66,-0.9125
-0.53,0.78,-0.9
-0.58,0.79,-0.9
-0.46,0.7399999,-0.9025
-0.42,0.78,-0.9324999
-0.6,0.86,-0.9
-0.4425,0.86,-0.9
-0.58,0.8199999,-0.9225
-0.54,0.8199999,-0.9175
-0.46,0.8199999,-0.905
-0.5,0.86,-0.9125
-0.38,0.66,-0.9449999
-0.34,0.7,-0.96
-0.46,0.7524999,-0.9399999
-0.565,0.8199999,-0.9399999
-0.5225,0.86,-0.9399999
-0.46,0.8199999,-0.9675
-0.42,0.8199999,-0.965
-0.46,0.86,-0.9549999
-0.54,0.91,-0.9399999
-0.7399999,0.8074999,-0.66
-0.8149999,0.86,-0.66
-0.6375,0.86,-0.66
-0.78,0.895,-0.66
-0.7399999,0.86,-0.6725
-0.66,0.9274999,-0.7
-0.66,0.66,-0.8024999
-0.7,0.7,-0.8049999
-0.66,0.9,-0.7825
-0.7399999,0.66,-0.845
-0.7,0.8375,-0.8199999
-0.66,0.8325,-0.8199999
-0.66,0.8199999,-0.8425
-0.9399999,0.86,-0.8249999
-0.7,0.9,-0.83
-0.645,0.7399999,-0.86
-0.6874999,0.86,-0.86
-0.66,0.8224999,-0.86
-0.65,0.7,-0.9
-0.78,0.7399999,-0.9075
-0.7,0.7399999,-0.9
-0.78,0.9574999,-0.9
-0.66,0.66,-0.9399999
-0.66,0.8774999,-0.9399999
-0.6274999,0.9,-0.9399999
-0.7399999,0.9,-0.9399999
-1.225,0.7,-0.66
-1.18,0.675,-0.7399999
-0.9825,0.9,-0.7399999
-1.025,0.8199999,-0.78
-1.06,0.66,-0.8199999
-1.06,0.73,-0.8199999
-1.1,0.7,-0.8249999
-1.0075,0.86,-0.8199999
-1.14,0.8375,-0.8199999
-1.0475,0.66,-0.86
-1.06,0.67,-0.86
-1.24,0.7399999,-0.86
-1.2425,0.78,-0.86
-1.22,0.78,-0.8799999
-1.255,0.8199999,-0.86
-1.26,0.8199999,-0.8625
-1.235,0.66,-0.9
-1.26,0.7399999,-0.9
-0.97,0.66,-0.9399999
-1.0775,0.7,-0.9399999
-1.1,0.6725,-0.9399999
-1.14,0.66,-0.965
-0.98,0.7,-0.9675
-1.1,0.7399999,-0.9399999
1.06,0.3575,-0.66
1.235,0.34,-0.7
1.26,0.43,-0.7
1.22,0.38,-0.7449999
1.14,0.42,-0.9
1.22,0.46,-0.925
1.26,0.5,-0.925
1.225,0.38,-0.9399999
1.26,0.375,-0.9399999
1.14,0.38,-0.9399999
1.18,0.3925,-0.9399999
1.26,0.42,-0.965
1.26,0.54,-0.97
0.66,0.54,-0.91
0.8199999,0.64,-0.9
0.7,0.6199999,-0.9324999
0.78,0.6199999,-0.9324999
0.5,0.6199999,-0.9399999
0.54,0.6199999,-0.9499999
-0.2825,0.58,-0.66
-0.38,0.58,-0.6799999
-0.38,0.46,-0.7125
-0.38,0.5475,-0.7
-0.4525,0.58,-0.7
-0.38,0.59,-0.7
-0.34,0.5574999,-0.7399999
-0.34,0.34,-0.785
-0.595,0.42,-0.78
-0.42,0.58,-0.7875
-0.38,0.6199999,-0.785
-0.59,0.5,-0.8199999
-0.45,0.34,-0.86
-0.42,0.43,-0.86
-0.6199999,0.42,-0.8874999
-0.54,0.58,-0.9299999
-0.5599999,0.34,-0.9399999
-0.4575,0.58,-0.9399999
-0.5599999,0.6199999,-0.9399999
-0.42,0.5925,-0.9399999
-0.8799999,0.38,-0.7399999
-0.6274999,0.46,-0.7399999
-0.9274999,0.38,-0.78
-0.8199999,0.425,-0.78
-0.86,0.46,-0.8099999
-0.7,0.5,-0.79
-0.78,0.54,-0.7975
-0.78,0.4475,-0.8199999
-0.8375,0.54,-0.8199999
-0.695,0.54,-0.8199999
-0.66,0.54,-0.855
-0.7474999,0.6199999,-0.8199999
-0.7,0.355,-0.86
-0.66,0.45,-0.86
-0.78,0.54,-0.86
-0.66,0.6125,-0.86
-0.8799999,0.42,-0.9
-0.7399999,0.5175,-0.9
-0.7,0.54,-0.9299999
-0.7,0.58,-0.91
-0.78,0.6199999,-0.925
-0.66,0.46,-0.9449999
-0.66,0.54,-0.9499999
-0.78,0.65,-0.9399999
-1.14,0.3975,-0.66
-1.26,0.34,-0.695
-1.1,0.38,-0.67
-1.02,0.58,-0.6774999
-0.98,0.34,-0.8774999
-1.18,0.63,-0.86
-1.1,0.6125,-0.9
-1.14,0.6199999,-0.915
1.1275,0.09999999,-0.66
1.1,0.14,-0.66
1.26,0.3225,-0.66
1.24,0.26,-0.7
1.02,0.3,-0.715
1.02,0.14,-0.7549999
1.26,0.32,-0.7399999
1.22,0.3125,-0.78
0.98,0.09999999,-0.8375
0.9449999,0.18,-0.7
0.9125,0.09999999,-0.7399999
0.6774999,0.09999999,-0.8199999
0.675,0.18,-0.9
0.71,0.18,-0.9399999
0.675,0.22,-0.9399999
0.66,0.18,-0.9549999
0.46,0.075,-0.66
0.6425,0.14,-0.78
0.645,0.09999999,-0.86
0.02,0.155,-0.66
0.0375,0.02,-0.7399999
0.02,0.02,-0.9524999
-0.3,0.0575,-0.66
-0.27,0.09999999,-0.66
-0.26,0.1525,-0.66
-0.18,0.155,-0.66
-0.3,0.14,-0.6899999
-0.285,0.18,-0.66
-0.14,0.1875,-0.66
-0.3,0.02,-0.71
-0.14,0.02,-0.7175
-0.09999999,0.06,-0.735
-0.2825,0.14,-0.7
-0.02,0.1425,-0.7
-0.3,0.18,-0.73
-0.09999999,0.0625,-0.7399999
-0.02,0.065,-0.7399999
-0.22,0.02,-0.7474999
-0.18,0.06,-0.7424999
-0.09999999,0.06,-0.7424999
-0.0725,0.09999999,-0.7399999
0.0125,0.09999999,-0.7399999
-0.18,0.1225,-0.7399999
-0.3,0.17,-0.7399999
-0.18,0.09999999,-0.7574999
-0.06,0.14,-0.7399999
-0.205,0.06,-0.78
-0.14,0.045,-0.78
-0.06,0.07749999,-0.78
-0.18,0.02,-0.8099999
-0.08499999,0.14,-0.78
-0.22,0.145,-0.78
-0.02,0.14,-0.79
-0.1725,0.02,-0.8199999
-0.16,0.06,-0.8199999
-0.22,0.0425,-0.8199999
-0.18,0.02,-0.8275
-0.26,0.09999999,-0.83
-0.3,0.05,-0.86
-0.59,0.06,-0.66
-0.3025,0.06,-0.66
-0.6199999,0.0375,-0.66
-0.5,0.0525,-0.66
-0.58,0.02,-0.6874999
-0.6199999,0.06,-0.6849999
-0.54,0.09999999,-0.66
-0.3625,0.18,-0.66
-0.34,0.2125,-0.66
-0.57,0.02,-0.7
-0.58,0.05,-0.7
-0.34,0.035,-0.7
-0.5,0.065,-0.7
-0.535,0.09999999,-0.7
-0.365,0.09999999,-0.7
-0.6199999,0.115,-0.7
-0.38,0.1775,-0.7
-0.38,0.09999999,-0.71
-0.585,0.02,-0.7399999
-0.3425,0.06,-0.7399999
-0.38,0.07749999,-0.7399999
-0.34,0.06,-0.7474999
-0.34,0.09999999,-0.7625
-0.6199999,0.14,-0.7625
-0.54,0.22,-0.765
-0.46,0.26,-0.7625
-0.5,0.04,-0.78
-0.485,0.14,-0.78
-0.5,0.09,-0.8199999
-0.6199999,0.02,-0.8425
-0.38,0.02,-0.8199999
-0.42,0.06,-0.8224999
-0.4325,0.14,-0.8199999
-0.5025,0.18,-0.8199999
-0.54,0.22,-0.855
-0.46,0.2975,-0.8199999
-0.38,0.0725,-0.86
-0.455,0.09999999,-0.86
-0.53,0.14,-0.86
-0.34,0.1175,-0.86
-0.54,0.09999999,-0.8674999
-0.6199999,0.14,-0.8774999
-0.595,0.18,-0.86
-0.5,0.26,-0.8799999
-0.46,0.26,-0.8849999
-0.38,0.02,-0.915
-0.3025,0.22,-0.9
-0.54,0.2025,-0.9
-0.5,0.1975,-0.9
-0.395,0.26,-0.9
-0.5599999,0.3,-0.9
-0.33,0.02,-0.9399999
-0.5325,0.14,-0.9399999
-0.4,0.22,-0.9399999
-0.4375,0.26,-0.9399999
-0.3975,0.3,-0.9399999
-0.8199999,0.06,-0.6824999
-0.7399999,0.06,-0.6774999
-0.6874999,0.09999999,-0.66
-0.6475,0.09999999,-0.66
-0.9274999,0.14,-0.66
-0.8699999,0.14,-0.66
-0.86,0.165,-0.66
-0.8199999,0.14,-0.695
-0.86,0.18,-0.67
-0.7,0.0375,-0.7
-0.7,0.1175,-0.7
-0.9,0.18,-0.71
-0.9399999,0.295,-0.7399999
-0.7,0.1225,-0.86
-0.78,0.3275,-0.86
-0.66,0.3275,-0.86
-0.9399999,0.3,-0.8674999
-0.86,0.3175,-0.9
-0.7599999,0.14,-0.9399999
-0.7,0.1525,-0.9399999
-0.7399999,0.32,-0.9399999
-1.1625,0.02,-0.66
-1.1,0.0325,-0.66
-1.22,0.08499999,-0.66
-1.1,0.1075,-0.66
-1.14,0.3,-0.6874999
-1.2325,0.02,-0.7
-1.14,0.055,-0.7
-1.02,0.26,-0.7875
-1.02,0.2425,-0.8199999
1.26,-0.3,-0.77
1.1,-0.26,-0.7449999
1.14,-0.26,-0.7449999
1.18,-0.26,-0.7424999
1.12,-0.22,-0.78
0.9825,-0.3,-0.86
0.66,-0.18,-0.695
0.8199999,-0.24,-0.7399999
0.58,-0.18,-0.675
0.34,-0.06,-0.7399999
0.58,-0.2675,-0.78
0.34,-0.09999999,-0.78
0.42,-0.3,-0.8199999
0.42,-0.2,-0.8199999
0.34,-0.2375,-0.9399999
0.38,-0.3,-0.9775
0.06,-0.2475,-0.66
0.14,-0.23,-0.66
0.055,-0.18,-0.66
0.18,-0.1775,-0.66
0.02,-0.22,-0.6725
0.18,-0.18,-0.67
0.3,-0.12,-0.66
0.06,-0.14,-0.6849999
0.14,-0.14,-0.6774999
0.05,-0.3,-0.7
0.03,-0.26,-0.7
0.22,-0.2525,-0.7
0.02,-0.3,-0.7075
0.025,-0.18,-0.7
0.09999999,-0.1975,-0.7
0.02,-0.14,-0.7
0.035,-0.09999999,-0.7
0.26,-0.08,-0.7
0.26,0.01,-0.7
0.22,-0.06,-0.73
0.02,-0.02,-0.71
0.14,-0.2775,-0.7399999
0.02,-0.2425,-0.7399999
0.09999999,-0.22,-0.7675
0.26,-0.22,-0.7499999
0.02,-0.18,-0.77
0.16,-0.14,-0.7399999
0.22,-0.125,-0.7399999
0.3,-0.14,-0.7599999
0.045,-0.02,-0.7399999
0.26,-0.06,-0.7599999
0.275,-0.3,-0.78
0.055,-0.26,-0.78
0.09999999,-0.26,-0.795
0.3,-0.26,-0.785
0.18,-0.1625,-0.78
0.02,-0.22,-0.78
0.0275,-0.09999999,-0.78
0.18,-0.2025,-0.8199999
0.3,-0.185,-0.8199999
0.02,-0.1775,-0.8199999
0.22,-0.22,-0.8425
0.3,-0.22,-0.8475
0.02,-0.13,-0.8199999
0.18,-0.09999999,-0.85
0.125,-0.26,-0.86
0.04,-0.22,-0.86
0.255,-0.22,-0.86
0.265,-0.22,-0.86
0.3175,-0.22,-0.86
0.26,-0.21,-0.86
0.2975,-0.09999999,-0.86
0.22,-0.14,-0.8975
0.26,-0.14,-0.8724999
0.18,-0.06,-0.8824999
0.26,-0.27,-0.9
0.26,-0.2375,-0.9
0.3,-0.2475,-0.9
0.26,-0.26,-0.9225
0.09999999,-0.18,-0.9075
0.03,-0.09999999,-0.9
0.1975,-0.09999999,-0.9
0.18,-0.2725,-0.9399999
0.14,-0.18,-0.9474999
0.02,-0.1025,-0.9399999
0.02,-0.02,-0.9474999
-0.26,-0.26,-0.6725
-0.18,-0.26,-0.695
-0.09999999,-0.26,-0.6899999
-0.005,-0.22,-0.66
-0.22,-0.22,-0.66
-0.26,-0.1575,-0.66
-0.26,-0.18,-0.6975
-0.18,-0.09999999,-0.6774999
-0.02,-0.06,-0.675
-0.22,-0.02,-0.6849999
0.005,-0.3,-0.7
-0.18,-0.28,-0.7
-0.06,-0.285,-0.7
-0.18,-0.3,-0.705
0.0175,-0.18,-0.7
-0.22,-0.14,-0.71
-0.02,-0.14,-0.735
-0.22,-0.09999999,-0.71
-0.3,0.0125,-0.7
-0.14,-0.0075,-0.7
-0.22,-0.2725,-0.7399999
-0.26,-0.2425,-0.7399999
-0.06,-0.245,-0.7399999
-0.0075,-0.18,-0.7399999
-0.26,-0.22,-0.775
-0.14,-0.18,-0.765
-0.02,-0.135,-0.7399999
-0.02,-0.08499999,-0.7399999
-0.06,-0.2875,-0.78
-0.22,-0.23,-0.78
-0.02,-0.2275,-0.78
-0.26,-0.3,-0.8124999
-0.26,-0.1775,-0.78
-0.3,-0.18,-0.8199999
-0.04,-0.09999999,-0.78
-0.22,-0.14,-0.8124999
-0.3,-0.09999999,-0.8024999
-0.285,-0.06,-0.78
-0.3,-0.2675,-0.8199999
-0.18,-0.25,-0.8199999
-0.3,-0.3,-0.845
-0.175,-0.22,-0.8199999
-0.3,-0.18,-0.8199999
-0.22,-0.1975,-0.8199999
-0.09999999,-0.215,-0.8199999
-0.02,-0.16,-0.8199999
-0.14,-0.22,-0.84
-0.25,-0.09999999,-0.8199999
-0.3,-0.12,-0.8199999
-0.22,-0.1375,-0.8199999
-0.3,-0.0875,-0.8199999
-0.22,-0.0625,-0.8199999
-0.18,-0.14,-0.8375
-0.22,-0.09999999,-0.855
-0.06,-0.06,-0.8199999
-0.2875,-0.02,-0.8199999
-0.18,-0.04,-0.8199999
-0.14,-0.03,-0.8199999
-0.18,-0.06,-0.8425
-0.14,-0.06,-0.8575
-0.14,-0.235,-0.86
-0.16,-0.22,-0.86
-0.09,-0.18,-0.86
-0.14,-0.2025,-0.86
-0.14,-0.1525,-0.86
-0.18,-0.18,-0.8649999
-0.09999999,-0.18,-0.8649999
0.005,-0.09999999,-0.86
-0.22,-0.09249999,-0.86
-0.18,-0.09249999,-0.86
-0.26,-0.14,-0.8799999
-0.22,-0.14,-0.8724999
-0.14,-0.14,-0.8724999
-0.09999999,-0.14,-0.8799999
-0.155,-0.02,-0.86
-0.22,-0.02,-0.86
-0.3,-0.0075,-0.86
-0.02,-0.06,-0.8674999
-0.14,-0.2175,-0.9
-0.09999999,-0.22,-0.905
-0.18,-0.18,-0.9175
-0.275,-0.09999999,-0.9
-0.245,-0.09999999,-0.9
-0.26,-0.0825,-0.9
-0.26,-0.14,-0.905
-0.18,-0.0275,-0.9
-0.09999999,0.0125,-0.9
-0.06,-0.06,-0.91
-0.175,-0.26,-0.9399999
-0.22,-0.2125,-0.9399999
-0.295,-0.14,-0.9399999
0.015,-0.09999999,-0.9399999
-0.22,-0.1375,-0.9399999
-0.3,-0.14,-0.9474999
-0.3,-0.09999999,-0.9549999
-0.22,-0.09999999,-0.975
-0.18,-0.03,-0.9399999
-0.26,-0.06,-0.9574999
-0.3,-0.02,-0.9675
-0.26,-0.02,-0.9549999
-0.22,-0.02,-0.9725
-0.54,-0.22,-0.7075
-0.6199999,-0.02,-0.7325
-0.58,-0.02,-0.7399999
-0.58,-0.26,-0.7599999
-0.5975,-0.22,-0.7399999
-0.47,-0.02,-0.7399999
-0.54,-0.0075,-0.7399999
-0.42,-0.2775,-0.78
-0.6199999,-0.225,-0.78
-0.305,-0.22,-0.78
-0.61,-0.18,-0.78
-0.34,-0.18,-0.78
-0.58,-0.185,-0.78
-0.38,-0.2025,-0.78
-0.58,-0.22,-0.8149999
-0.34,-0.22,-0.7825
-0.58,-0.1325,-0.78
-0.5,-0.0175,-0.78
-0.38,-0.2625,-0.8199999
-0.42,-0.3,-0.84
-0.58,-0.26,-0.85
-0.3,-0.18,-0.8199999
-0.54,-0.1925,-0.8199999
-0.58,-0.22,-0.845
-0.5,-0.2225,-0.86
-0.6199999,-0.22,-0.8699999
-0.365,-0.09999999,-0.86
-0.52,-0.26,-0.9
-0.58,-0.285,-0.9
-0.54,-0.2475,-0.9
-0.54,-0.3,-0.9
-0.46,-0.22,-0.9175
-0.38,-0.0025,-0.9
-0.54,-0.2825,-0.9399999
-0.5,-0.2375,-0.9399999
-0.38,-0.14,-0.9625
-0.34,-0.09999999,-0.9524999
-0.38,-0.06,-0.96
-0.34,-0.02,-0.9499999
-0.9025,-0.26,-0.66
-0.9,-0.26,-0.66
-0.9399999,-0.3,-0.665
-0.86,-0.19,-0.66
-0.8199999,-0.195,-0.66
-0.78,-0.155,-0.66
-0.9399999,-0.18,-0.6799999
-0.86,-0.18,-0.675
-0.7399999,-0.1275,-0.66
-0.915,-0.22,-0.7
-0.8199999,-0.145,-0.7
-0.9399999,-0.14,-0.7125
-0.66,-0.09999999,-0.7
-0.86,-0.1625,-0.7399999
-0.66,-0.18,-0.775
-0.8774999,-0.26,-0.78
-0.9,-0.2225,-0.78
-0.645,-0.02,-0.78
-0.78,-0.275,-0.8199999
-0.7,-0.27,-0.8199999
-0.66,-0.26,-0.8224999
-0.8199999,-0.29,-0.86
-0.78,-0.26,-0.92
-0.7,-0.19,-0.9
-0.7474999,-0.3,-0.9399999
-0.735,-0.3,-0.9399999
-1.0575,-0.3,-0.66
-0.9825,-0.26,-0.66
-1.06,-0.26,-0.6924999
-1.24,-0.18,-0.66
-1.005,-0.18,-0.66
-1.26,-0.22,-0.6824999
-1.1,-0.22,-0.66
-1.18,-0.09999999,-0.6625
-1.22,-0.015,-0.66
-1.26,-0.02,-0.67
-1.1,-0.02,-0.6625
-1.1,-0.2975,-0.7
-1.14,-0.24,-0.7
-1.14,-0.3,-0.7375
-1.06,-0.26,-0.705
-1.02,-0.26,-0.715
-1.04,-0.22,-0.7
-0.9499999,-0.22,-0.7
-0.98,-0.18,-0.7
-1.02,-0.18,-0.7
-0.9899999,-0.09999999,-0.7
-1.18,0.01,-0.7
-1.1425,-0.3,-0.7399999
-1.25,-0.26,-0.7399999
-1.18,-0.265,-0.7399999
-1.1,-0.29,-0.7399999
-1.06,-0.2925,-0.7399999
-1.22,-0.25,-0.7399999
-1.06,-0.24,-0.7399999
-1.14,-0.3,-0.7424999
-1.14,-0.26,-0.7725
-1.1,-0.26,-0.7725
-0.98,-0.26,-0.7499999
-1.14,-0.215,-0.7399999
-1.26,-0.22,-0.7399999
-1.2525,-0.3,-0.78
-1.1475,-0.3,-0.78
-1.1,-0.3,-0.78
-0.98,-0.3,-0.79
-1.18,-0.26,-0.7875
-1.18,-0.205,-0.78
-1.1,-0.2825,-0.8199999
1.22,-0.585,-0.66
0.98,-0.4475,-0.7
1.18,-0.4725,-0.7399999
1.26,-0.49,-0.7399999
1.18,-0.58,-0.7975
1.26,-0.58,-0.7975
1.14,-0.54,-0.7975
0.98,-0.5,-0.7975
1.22,-0.5,-0.7975
1.06,-0.45,-0.78
1.1,-0.5599999,-0.8199999
1.2525,-0.54,-0.8199999
1.22,-0.54,-0.8475
1.26,-0.54,-0.83
1.1,-0.5,-0.83
1.18,-0.5,-0.84
0.98,-0.46,-0.8425
1.02,-0.34,-0.8199999
1.1,-0.58,-0.8874999
1.18,-0.58,-0.8975
1.155,-0.54,-0.86
1.1,-0.54,-0.8924999
1.26,-0.565,-0.9
1.26,-0.5,-0.9374999
1.06,-0.6199999,-0.9399999
1.18,-0.4975,-0.9399999
1.1,-0.5,-0.9399999
0.7399999,-0.5,-0.7175
0.6899999,-0.38,-0.7399999
0.7399999,-0.505,-0.78
0.9399999,-0.4425,-0.78
0.9,-0.4025,-0.78
0.86,-0.46,-0.8024999
0.8199999,-0.42,-0.795
0.86,-0.34,-0.7875
0.9,-0.42,-0.845
0.9399999,-0.42,-0.8199999
0.7,-0.34,-0.8325
0.9399999,-0.34,-0.8249999
0.66,-0.4175,-0.9
0.9399999,-0.505,-0.9399999
0.4325,-0.6199999,-0.7
0.38,-0.6149999,-0.7399999
0.34,-0.54,-0.765
0.34,-0.4275,-0.86
0.38,-0.38,-0.8874999
0.405,-0.6199999,-0.9399999
0.405,-0.5,-0.9399999
0.02,-0.565,-0.66
0.26,-0.5524999,-0.66
0.02,-0.6199999,-0.6824999
0.09999999,-0.6199999,-0.6924999
0.22,-0.6199999,-0.6824999
0.08,-0.5,-0.66
0.3,-0.535,-0.66
0.3,-0.5,-0.695
0.03,-0.34,-0.66
0.24,-0.58,-0.7
0.2075,-0.54,-0.7
0.285,-0.54,-0.7
0.14,-0.46,-0.71
0.275,-0.34,-0.7
0.2775,-0.6199999,-0.7399999
0.22,-0.6199999,-0.7399999
0.045,-0.42,-0.7399999
0.0725,-0.42,-0.7399999
0.275,-0.42,-0.7399999
0.02,-0.445,-0.7399999
0.18,-0.46,-0.7549999
0.3,-0.4975,-0.78
0.3,-0.54,-0.8024999
0.0575,-0.46,-0.78
0.1975,-0.46,-0.78
0.14,-0.385,-0.78
0.22,-0.4125,-0.78
0.185,-0.38,-0.78
0.09999999,-0.4275,-0.8199999
0.02,-0.3925,-0.8199999
0.22,-0.4,-0.8199999
0.3075,-0.6199999,-0.86
0.3,-0.38,-0.8649999
0.3125,-0.54,-0.9
0.26,-0.54,-0.915
0.26,-0.4425,-0.9
0.3,-0.44,-0.9
0.3,-0.58,-0.9449999
0.2725,-0.42,-0.9399999
0.29,-0.34,-0.9399999
-0.2825,-0.58,-0.66
-0.045,-0.58,-0.66
-0.18,-0.595,-0.66
-0.09999999,-0.6075,-0.66
-0.3,-0.6199999,-0.6774999
-0.1575,-0.54,-0.66
-0.09999999,-0.495,-0.66
-0.02,-0.4825,-0.66
-0.3,-0.34,-0.6899999
-0.09999999,-0.34,-0.675
-0.2575,-0.6199999,-0.7
-0.0125,-0.6199999,-0.7
-0.24,-0.58,-0.7
-0.09499999,-0.58,-0.7
-0.18,-0.58,-0.715
-0.1175,-0.54,-0.7
-0.3,-0.505,-0.7
-0.18,-0.3425,-0.7
-0.18,-0.34,-0.7025
-0.02,-0.34,-0.7025
-0.14,-0.585,-0.7399999
-0.09999999,-0.5825,-0.7399999
-0.22,-0.6199999,-0.77
-0.14,-0.58,-0.7424999
-0.26,-0.5,-0.7675
-0.09999999,-0.4425,-0.7399999
-0.26,-0.42,-0.7524999
